Date,Open,High,Low,Close,Adj_Close,Volume
8/27/2001,118.970001,119.199997,118.260002,118.309998,86.24427,7425100
8/28/2001,118.279999,118.489998,116.580002,116.580002,84.983154,12046600
8/29/2001,117.129997,117.18,115.169998,115.540001,84.225006,16180000
8/30/2001,114.849998,115.739998,112.040001,113.32,82.606712,17692600
8/31/2001,113.400002,114.769997,113.129997,114.150002,83.211754,15985400
9/4/2001,113.849998,116.169998,113.370003,113.419998,82.679611,24473400
9/5/2001,113.699997,114.190002,111.949997,113.699997,82.883743,21477100
9/6/2001,112.650002,113.300003,110.769997,110.769997,80.747879,21653000
9/7/2001,110.019997,111.25,108.629997,108.720001,79.253464,33133900
9/10/2001,107.699997,110.349998,107.699997,110.050003,80.223,23408700
9/17/2001,101,106.400002,100,104.300003,76.031425,32388700
9/18/2001,104.330002,105.300003,103.360001,104.050003,75.849197,22029200
9/19/2001,104.099998,104.5,98.559998,101.949997,74.318359,42771800
9/20/2001,100.400002,101.809998,98.559998,98.709999,71.956474,36210900
9/21/2001,94.279999,98.989998,93.800003,97.279999,71.180145,49782100
9/24/2001,99.720001,101.160004,99.059998,100.699997,73.682571,25549600
9/25/2001,100.75,102,99.900002,101.75,74.450851,25466200
9/26/2001,102.349998,102.400002,100.43,101.389999,74.187477,18587500
9/27/2001,101.25,102.290001,100,102.269997,74.831337,20536800
9/28/2001,102.980003,109.620003,102.5,104.440002,76.419174,21687200
10/1/2001,103.900002,104.32,102.830002,104.269997,76.294739,20457400
10/2/2001,104,105.580002,103.650002,105.580002,77.253281,19833100
10/3/2001,104.599998,107.879997,104.349998,107.349998,78.548401,32045800
10/4/2001,108.290001,108.970001,106.75,107.440002,78.614258,32674100
10/5/2001,107.25,107.620003,105.519997,107.230003,78.460602,29796100
10/8/2001,106.269997,107.300003,105.870003,106.529999,77.948425,12970300
10/9/2001,106.610001,106.75,105.599998,105.959999,77.531372,15976300
10/10/2001,105.800003,108.550003,105.519997,108.32,79.258171,19987400
10/11/2001,108.949997,110.300003,108.949997,110,80.487411,23006300
10/12/2001,109.150002,109.889999,107.300003,109.5,80.12159,31360500
10/15/2001,108.629997,109.449997,108.059998,109.300003,79.975227,16873000
10/16/2001,109.800003,110.610001,108.949997,109.989998,80.480133,15877100
10/17/2001,111.07,111.150002,107.650002,107.650002,78.767906,28542300
10/18/2001,107.82,108.160004,106.75,107.419998,78.59964,16510000
10/19/2001,107,107.910004,106.010002,107.349998,78.548401,21912500
10/22/2001,107.300003,109.57,107.209999,109.470001,80.099632,17540600
10/23/2001,109.959999,110.279999,108.379997,108.910004,79.689865,22062500
10/24/2001,108.980003,109.449997,108.220001,108.620003,79.477684,16065200
10/25/2001,107.449997,110.599998,106.739998,110.57,80.904518,27467900
10/26/2001,109.949997,111.790001,109.669998,110.32,80.721558,18623300
10/29/2001,110.160004,110.550003,107.449997,107.449997,78.62159,18727500
10/30/2001,107.349998,107.699997,105.559998,106.160004,77.677666,26178600
10/31/2001,106.900002,107.860001,105.800003,105.800003,77.414276,28124200
11/1/2001,106.599998,109.010002,105.699997,108.510002,79.397194,29806800
11/2/2001,108.440002,109.379997,107.870003,109.25,79.938644,17575900
11/5/2001,110.120003,111.089996,109.949997,110.68,80.984962,15929500
11/6/2001,110.349998,112.480003,109.849998,112.400002,82.243515,23245800
11/7/2001,111.769997,113.120003,111.639999,112.25,82.133743,19716000
11/8/2001,112.870003,114.080002,111.900002,112.599998,82.38987,22563500
11/9/2001,112.25,112.959999,111.440002,112.720001,82.477631,15895800
11/12/2001,111,112.650002,110,112.029999,81.972794,26068800
11/13/2001,113.440002,114.550003,113.18,114.550003,83.816673,15296200
11/14/2001,115.169998,115.400002,113.709999,114.660004,83.897156,17571300
11/15/2001,114.370003,115.18,113.93,114.870003,84.050819,19470200
11/16/2001,115.080002,115.099998,113.400002,114.360001,83.677666,18134900
11/19/2001,114.919998,115.849998,114.449997,115.769997,84.709358,13625400
11/20/2001,115.370003,115.800003,114.639999,114.800003,83.999603,16209700
11/21/2001,114.5,114.669998,113.510002,114.040001,83.44352,11470200
11/23/2001,114.040001,115.75,114,115.68,84.643524,6717100
11/26/2001,115.75,116.339996,115.07,115.93,84.826431,13726000
11/27/2001,115.620003,116.900002,114.089996,115.43,84.460587,19261400
11/28/2001,114.739998,115.169998,113.25,113.339996,82.931343,20195500
11/29/2001,113.660004,114.919998,113,114.870003,84.050819,16354700
11/30/2001,114.400002,114.910004,114.019997,114.050003,83.450829,13680300
12/3/2001,113.650002,114.080002,113.010002,113.370003,82.953278,15220400
12/4/2001,113.919998,115.300003,113.349998,115.290001,84.358147,17239900
12/5/2001,115.610001,118,115.559998,117.400002,85.902039,25204000
12/6/2001,117.339996,117.940002,116.93,117.339996,85.858139,17972900
12/7/2001,116.900002,117.089996,115.699997,116.559998,85.287407,18857800
12/10/2001,115.849998,116.389999,114.349998,114.379997,83.692299,13862700
12/11/2001,114.900002,115.720001,113.900002,114.150002,83.52401,20833300
12/12/2001,114.550003,114.779999,113.110001,114.279999,83.619118,16171500
12/13/2001,113.449997,113.699997,112.040001,112.059998,81.994751,19026700
12/14/2001,112.330002,113.489998,112,113.129997,82.777641,16721900
12/17/2001,112.989998,114.360001,112.900002,114.300003,83.633751,13925900
12/18/2001,114.629997,115.150002,114.339996,114.980003,84.131332,13663700
12/19/2001,114.089996,115.919998,114,115.790001,84.723991,20143400
12/20/2001,115.5,115.800003,114.550003,114.650002,83.889862,14867900
12/21/2001,115.029999,115.07,114.199997,114.949997,84.398659,14037700
12/24/2001,114.830002,115.040001,114.610001,114.730003,84.237129,5728800
12/26/2001,114.650002,116.209999,114.650002,115.360001,84.699692,10304800
12/27/2001,115.300003,116.080002,115.25,116.059998,85.213638,9407300
12/28/2001,116.290001,116.75,115.919998,116,85.169571,10593800
12/31/2001,116.150002,116.389999,114.230003,114.300003,83.921394,14619500
1/2/2002,115.110001,115.75,113.809998,115.529999,84.824532,18651900
1/3/2002,115.650002,116.949997,115.540001,116.839996,85.786331,15743000
1/4/2002,117.169998,117.980003,116.550003,117.620003,86.359032,20140700
1/7/2002,117.699997,117.989998,116.559998,116.790001,85.749634,13106500
1/8/2002,116.790001,117.059998,115.970001,116.519997,85.551392,12683700
1/9/2002,116.68,117.779999,115.339996,115.57,84.853867,16610300
1/10/2002,115.690002,116.349998,115.300003,116.080002,85.228333,12823400
1/11/2002,116.209999,116.279999,114.699997,114.940002,84.39135,13708400
1/14/2002,114.650002,114.839996,113.959999,114.220001,83.862701,12301100
1/15/2002,114.550003,115.389999,113.900002,115.150002,84.545517,20219900
1/16/2002,114.300003,114.400002,112.690002,112.82,82.834763,17067000
1/17/2002,113.760002,114.239998,113.400002,113.669998,83.45887,17283400
1/18/2002,113,113.849998,112.669998,113.150002,83.077065,17028000
1/22/2002,113.75,113.93,112.019997,112.370003,82.504395,11689300
1/23/2002,112.629997,113.550003,112.019997,113.230003,83.135834,12438900
1/24/2002,113.639999,114.25,113.32,113.580002,83.392792,12142800
1/25/2002,113.120003,114.18,113.040001,113.550003,83.370758,12810700
1/28/2002,113.900002,114.190002,112.919998,113.860001,83.598366,10589200
1/29/2002,113.849998,114.129997,110.050003,110.279999,80.969856,27720800
1/30/2002,110.389999,113.389999,108.400002,111.870003,82.137268,34711800
1/31/2002,112.150002,113.300003,111.620003,113.18,83.099098,19909200
2/1/2002,113.089996,113.300003,112.169998,112.650002,82.709946,15838500
2/4/2002,112.230003,112.230003,109.440002,109.849998,80.654144,24243400
2/5/2002,109.400002,110.489998,108.529999,109.169998,80.154869,33614000
2/6/2002,109.650002,109.739998,108.059998,108.699997,79.809776,29486000
2/7/2002,108.720001,109.860001,108,108.019997,79.310509,23445400
2/8/2002,108.629997,110.75,108.300003,110.089996,80.83036,19277800
2/11/2002,110.050003,111.639999,109.82,111.440002,81.821533,18792400
2/12/2002,110.959999,111.709999,110.029999,111.089996,81.564568,13942500
2/13/2002,111.480003,112.540001,111.349998,112.269997,82.430954,16781100
2/14/2002,112.510002,112.970001,111.589996,112.059998,82.276772,20453800
2/15/2002,112.150002,112.239998,110.709999,110.889999,81.417709,18366800
2/19/2002,110.150002,110.290001,108.610001,108.760002,79.853828,15988100
2/20/2002,109.050003,110.589996,107.82,110.589996,81.197441,29242800
2/21/2002,109.93,110.629997,108.260002,108.300003,79.516106,26288600
2/22/2002,108.349998,109.940002,107.870003,109.639999,80.499947,26572900
2/25/2002,109.739998,111.809998,109.699997,111.449997,81.828865,17458700
2/26/2002,111.599998,112.040001,110.57,111.220001,81.660027,22346500
2/27/2002,111.959999,112.860001,110.650002,111.650002,81.975739,28597900
2/28/2002,111.830002,112.75,111.029999,111.150002,81.608612,23755400
3/1/2002,111.720001,113.849998,111.510002,113.739998,83.510269,26273600
3/4/2002,113.900002,115.989998,113.650002,115.75,84.986023,27184600
3/5/2002,115.330002,116.400002,114.970001,115.379997,84.714378,22718900
3/6/2002,115.099998,117.150002,115.07,116.75,85.720268,20143200
3/7/2002,117.360001,117.5,115.57,116.5,85.536697,19330800
3/8/2002,117.379997,117.900002,116.480003,116.989998,85.896461,19930100
3/11/2002,116.889999,117.900002,116.43,117.239998,86.08004,15621800
3/12/2002,116.099998,117.25,115.940002,117.169998,86.028618,17153600
3/13/2002,116.629997,116.75,115.639999,116.040001,85.19899,17175300
3/14/2002,116.040001,116.43,115.629997,115.879997,85.08149,11168100
3/15/2002,115.970001,116.949997,115.900002,116.650002,85.892181,21220100
3/18/2002,117.099998,117.559998,116.099998,116.669998,85.906891,17548900
3/19/2002,117.300003,117.739998,116.82,117.449997,86.481232,17912000
3/20/2002,116.5,116.580002,115.190002,115.239998,84.853935,17114500
3/21/2002,115.300003,115.900002,114.120003,115.290001,84.890762,25846800
3/22/2002,115.5,115.940002,114.699997,115.040001,84.706688,15235400
3/25/2002,115.089996,115.360001,113.300003,113.610001,83.653748,17499600
3/26/2002,113.519997,115.019997,113.470001,114.269997,84.139709,19947600
3/27/2002,114.029999,115.010002,113.760002,114.57,84.360626,19020300
3/28/2002,114.970001,115.769997,114.5,114.519997,84.323845,17532900
4/1/2002,114.230003,115.099998,113.5,114.57,84.360626,17711000
4/2/2002,113.980003,114.949997,113.769997,113.940002,83.896767,15669500
4/3/2002,114.010002,114.209999,112.160004,113.139999,83.307655,25658500
4/4/2002,112.599998,113.400002,112.230003,112.669998,82.961586,23549000
4/5/2002,113.190002,113.629997,112.18,112.690002,82.976379,19404900
4/8/2002,111.32,113.029999,111.230003,112.93,83.153069,16470100
4/9/2002,113.18,113.18,111.93,112.139999,82.57135,15122700
4/10/2002,112.099998,113.540001,112.089996,113.410004,83.506485,17199300
4/11/2002,112.889999,113.050003,110.5,110.589996,81.430069,25453700
4/12/2002,111.019997,111.650002,110.040001,111.419998,82.041206,14950600
4/15/2002,111.620003,111.860001,110.199997,110.57,81.415329,17394900
4/16/2002,111.699997,113.32,111.669998,113.199997,83.351883,15040900
4/17/2002,113.389999,113.669998,112.599998,112.959999,83.175133,12920100
4/18/2002,112.900002,113.459999,111.150002,112.470001,82.814339,25204800
4/19/2002,113.199997,113.239998,112.559998,112.879997,83.116219,10499200
4/22/2002,112.379997,112.43,110.839996,111,81.731964,13922900
4/23/2002,111.089996,111.480003,110.169998,110.519997,81.378517,16967000
4/24/2002,110.559998,111.809998,109.400002,109.410004,80.561195,18902700
4/25/2002,109.209999,109.739998,108.720001,109.470001,80.605385,25451500
4/26/2002,109.790001,110.010002,107.290001,107.389999,79.073837,19769800
4/29/2002,107.93,108.260002,106.629997,106.860001,78.683578,17724400
4/30/2002,107.019997,108.639999,106.639999,107.860001,79.419907,19473500
5/1/2002,107.970001,109.25,106.800003,109.18,80.391838,24575600
5/2/2002,109.099998,109.910004,107.779999,108.760002,80.082565,15666800
5/3/2002,108.599998,108.760002,107.199997,107.580002,79.213722,18185500
5/6/2002,107.639999,107.989998,105.309998,105.470001,77.660057,23630400
5/7/2002,106.099998,106.32,104.900002,105.099998,77.387634,21910000
5/8/2002,107.050003,109.360001,106.790001,109.010002,80.266663,27917400
5/9/2002,108.650002,109.099998,107.580002,107.75,79.338882,18085600
5/10/2002,107.970001,108.050003,105.599998,105.720001,77.844139,18958900
5/13/2002,106.220001,107.949997,105.790001,107.870003,79.427261,14677700
5/14/2002,109.620003,110.370003,109,110.220001,81.157623,34201200
5/15/2002,109.5,110.910004,109.290001,109.790001,80.841019,29535300
5/16/2002,109.699997,110.480003,109.330002,110.360001,81.260704,28092000
5/17/2002,110.660004,111.25,110.099998,110.900002,81.65834,27823700
5/20/2002,110.639999,110.690002,109.489998,109.699997,80.774734,13833800
5/21/2002,110.110001,110.480003,108.32,108.699997,80.038414,16877200
5/22/2002,108.220001,109.120003,108,108.940002,80.215118,15844200
5/23/2002,109.260002,110.360001,108.480003,110.099998,81.069275,13879800
5/24/2002,109.980003,110.199997,108.610001,108.690002,80.031052,11877000
5/28/2002,109.050003,109.129997,107.449997,108.099998,79.596603,24236900
5/29/2002,107.620003,108.019997,107.129997,107.300003,79.007553,14773300
5/30/2002,106.550003,107.510002,105.900002,107,78.786659,18217900
5/31/2002,107.400002,108.559998,106.849998,107.220001,78.948677,19826300
6/3/2002,107.089996,107.599998,104.129997,104.370003,76.850105,26056300
6/4/2002,104.150002,105.199997,103.550003,104.629997,77.041565,25856200
6/5/2002,104.949997,105.669998,104.349998,105.610001,77.763184,19695900
6/6/2002,105.540001,105.599998,103.150002,103.459999,76.180061,22998500
6/7/2002,101.779999,103.919998,101.720001,103.339996,76.091675,24011600
6/10/2002,103.239998,104.459999,103.019997,103.739998,76.386238,18759900
6/11/2002,104.129997,104.540001,101.730003,101.959999,75.075562,19990700
6/12/2002,101.709999,102.809998,100.779999,102.580002,75.532097,31266000
6/13/2002,102.129997,103,101.339996,101.550003,74.773674,21043900
6/14/2002,100.309998,101.559998,98.5,101.400002,74.663239,39267500
6/17/2002,101.919998,104.339996,101.849998,104.120003,76.666061,17647200
6/18/2002,103.739998,105.029999,103.629997,104.970001,77.291908,21628500
6/19/2002,103.5,104.43,102.239998,102.519997,75.487915,21540700
6/20/2002,102.260002,103.050003,100.959999,101.209999,74.523308,25691000
6/21/2002,100.470001,100.93,98.68,99.279999,73.358093,31190700
6/24/2002,98.610001,100.690002,97.25,99.800003,73.742332,37169700
6/25/2002,100.300003,100.889999,97.540001,97.559998,72.087189,33355000
6/26/2002,95.199997,98.150002,95.190002,97.720001,72.205391,37913600
6/27/2002,98.5,99.489998,96.57,99.43,73.46891,31616400
6/28/2002,99.239998,100.5,98.879997,98.959999,73.121635,28184200
7/1/2002,99.18,99.800003,96.889999,97.029999,71.695572,20270200
7/2/2002,96.860001,97.199997,94.769997,94.970001,70.173431,34213900
7/3/2002,94.620003,95.839996,93.720001,95.510002,70.572426,30565800
7/5/2002,96.779999,99.529999,96.660004,99.309998,73.380249,19013500
7/8/2002,98.980003,99.699997,97.559998,98.07,72.46402,19118600
7/9/2002,97.730003,98.339996,95.010002,95.599998,70.638939,28620400
7/10/2002,96,96.07,92.040001,92.120003,68.067566,50522500
7/11/2002,91.760002,93.349998,90.32,92.870003,68.621742,59476500
7/12/2002,93.330002,93.889999,91.519997,91.849998,67.868057,39018600
7/15/2002,91.639999,92.400002,87.889999,92.339996,68.23011,77317200
7/16/2002,91.120003,92.379997,89.870003,90.559998,66.914894,53282400
7/17/2002,92.459999,93.300003,89.75,90.739998,67.047882,48880600
7/18/2002,90.699997,91.099998,87.75,87.800003,64.875526,32656700
7/19/2002,86.760002,87.550003,84.300003,84.709999,62.5923,77572600
7/22/2002,84.099998,85.910004,81.449997,82.199997,60.737656,78134000
7/23/2002,82.550003,83.239998,79.75,79.949997,59.075138,74484100
7/24/2002,78.129997,85.120003,77.68,84.720001,62.599701,107022800
7/25/2002,84.269997,85.849998,81.599998,84,62.067688,87176600
7/26/2002,84.650002,85.93,83.800003,85.599998,63.24992,41206800
7/29/2002,87.5,90.339996,87.300003,89.769997,66.331154,53492900
7/30/2002,89.32,91.400002,88.720001,90.940002,67.195671,47532200
7/31/2002,90.489998,91.550003,89.25,91.160004,67.358208,44669900
8/1/2002,90.879997,91.349998,88.330002,88.779999,65.599609,66571900
8/2/2002,88.5,88.910004,85.620003,86.790001,64.129219,51772900
8/5/2002,86.489998,86.93,83.550003,83.769997,61.897736,47191300
8/6/2002,85.230003,87.900002,85.110001,86.589996,63.981441,64730000
8/7/2002,87.870003,88.5,85.769997,88.099998,65.097153,43289400
8/8/2002,88.419998,91.099998,87.800003,90.949997,67.203041,48339800
8/9/2002,90.099998,91.940002,89.349998,91.290001,67.454285,41879200
8/12/2002,89.989998,91.269997,89.550003,90.620003,66.959229,25841700
8/13/2002,90.150002,91.660004,88.650002,88.970001,65.740013,49690500
8/14/2002,89.019997,92.629997,88.019997,92.220001,68.141434,57423600
8/15/2002,92.839996,93.989998,92.199997,93.5,69.087242,45551500
8/16/2002,92.82,94.080002,92,93.220001,68.880348,36517300
8/19/2002,93.459999,95.75,93.099998,95.400002,70.491127,33669900
8/20/2002,94.82,95.400002,93.620003,94.389999,69.744858,30508300
8/21/2002,95.059998,95.779999,93.57,95.75,70.749786,39628900
8/22/2002,95.489998,97.150002,95.07,96.68,71.436958,38399800
8/23/2002,96.010002,96.150002,94.150002,94.599998,69.90004,33716400
8/26/2002,94.910004,95.639999,93.5,95.260002,70.387726,33830100
8/27/2002,95.699997,96.25,93.5,94.160004,69.574921,35335700
8/28/2002,93.279999,93.489998,91.800003,92.099998,68.052803,38970600
8/29/2002,91.269997,93.050003,90.809998,92.139999,68.082367,42965700
8/30/2002,91.68,93.389999,91.400002,91.779999,67.81636,30366700
9/3/2002,90.730003,91,88.150002,88.279999,65.230179,76586400
9/4/2002,88.610001,90.25,88.059998,89.540001,66.161201,51099500
9/5/2002,88.489998,89.43,87.5,88.779999,65.599609,67250900
9/6/2002,89.75,90.57,89.339996,90,66.501091,38622200
9/9/2002,89.099998,91.349998,88.800003,90.660004,66.98877,33998400
9/10/2002,91.139999,91.779999,90.559998,91.699997,67.757179,41416600
9/11/2002,92.470001,93.330002,91.099998,91.129997,67.336052,27711200
9/12/2002,90.75,90.839996,88.989998,89.449997,66.094719,43601700
9/13/2002,88.690002,89.900002,88.25,89.669998,66.257233,41131000
9/16/2002,89.309998,89.889999,88.459999,89.889999,66.419838,28167600
9/17/2002,90.889999,91.190002,87.75,87.830002,64.897675,47609700
9/18/2002,87.010002,88.5,86.279999,86.949997,64.247437,54719400
9/19/2002,85.989998,86.800003,84.699997,84.699997,62.5849,48510500
9/20/2002,84.919998,85.199997,84.050003,84.349998,62.605698,46325600
9/23/2002,83.650002,84.059998,82.690002,83.660004,62.093578,46893800
9/24/2002,82.440002,83.650002,81.849998,82.309998,61.091583,69507000
9/25/2002,83.370003,84.769997,82.040001,84.349998,62.605698,59294400
9/26/2002,85.019997,85.970001,84.449997,85.730003,63.629955,53638000
9/27/2002,85,85.629997,82.75,82.75,61.418175,64648300
9/30/2002,82,82.800003,80.900002,81.790001,60.705624,73096400
10/1/2002,82.43,85.769997,81.470001,85.720001,63.622547,67198100
10/2/2002,84.690002,85.529999,82.599998,83.150002,61.715042,56749100
10/3/2002,83.139999,84.599998,81.949997,82.309998,61.091583,55547000
10/4/2002,82.800003,82.919998,79.580002,80.800003,59.970837,68483700
10/7/2002,80.059998,81.199997,78.550003,79.129997,58.73135,53188000
10/8/2002,79.809998,81.309998,78.199997,80.370003,59.651676,79531000
10/9/2002,79.089996,79.699997,77.779999,78.099998,57.966885,79956400
10/10/2002,77.940002,81.07,77.07,80.629997,59.844666,76749000
10/11/2002,82.099998,84.730003,81.82,84.160004,62.464664,82308300
10/14/2002,83.199997,84.849998,83.040001,84.629997,62.813503,40631900
10/15/2002,86.989998,88.720001,86.849998,88.699997,65.834328,82320300
10/16/2002,87.410004,87.800003,85.919998,86.550003,64.238556,62977800
10/17/2002,88.870003,89.300003,87.849998,88.269997,65.51516,68534100
10/18/2002,87.650002,89.110001,86.93,88.639999,65.78981,47448700
10/21/2002,88.120003,90.5,87.57,90.169998,66.9254,45859100
10/22/2002,89.050003,90.010002,88.519997,89.519997,66.442909,40966800
10/23/2002,88.769997,90.269997,87.68,90.199997,66.947647,54905800
10/24/2002,90.75,90.900002,88.099998,88.360001,65.581985,54987400
10/25/2002,88.209999,90.389999,87.940002,90.199997,66.947647,43672100
10/28/2002,91.150002,91.290001,88.849998,89.610001,66.509773,39416100
10/29/2002,89.080002,89.489998,87,88.57,65.737839,59508200
10/30/2002,88.68,89.959999,88.230003,89.43,66.376152,41688600
10/31/2002,89.660004,90.300003,88.190002,88.519997,65.700729,41620600
11/1/2002,88.349998,90.82,88.050003,90.269997,66.999573,51878900
11/4/2002,91.800003,92.940002,90.900002,91.129997,67.637924,49080600
11/5/2002,90.839996,92.07,90.839996,91.849998,68.172287,37270800
11/6/2002,92.480003,93.07,90.790001,93.040001,69.05555,65013100
11/7/2002,92.019997,92.220001,90.220001,90.760002,67.363304,51572000
11/8/2002,90.529999,91.57,89.519997,89.650002,66.539398,37905400
11/11/2002,89.510002,89.559998,87.800003,88.260002,65.507744,33505100
11/12/2002,88.660004,89.93,88.370003,88.959999,66.027313,37724500
11/13/2002,88.32,89.739998,87.449997,89.050003,66.094086,63891500
11/14/2002,90.07,91,89.75,90.730003,67.341003,31896800
11/15/2002,90,91.550003,89.949997,91.400002,67.838295,39152100
11/18/2002,92.150002,92.150002,90.349998,90.480003,67.155449,28934800
11/19/2002,90.019997,91.099998,89.760002,90.360001,67.066391,32806600
11/20/2002,89.980003,92.419998,89.949997,92.370003,68.55825,36688400
11/21/2002,92.599998,94.190002,92.43,94.089996,69.834854,55128200
11/22/2002,93.480003,94.269997,93.269997,93.419998,69.337547,32513800
11/25/2002,93.43,94.260002,92.769997,93.480003,69.382133,33846400
11/26/2002,93.07,93.449997,91.620003,91.699997,68.060974,42284700
11/27/2002,92.519997,94.650002,92.43,94.279999,69.975883,37764000
11/29/2002,94.800003,94.949997,93.769997,93.980003,69.753212,19385700
12/2/2002,95.470001,96.050003,93.220001,94.129997,69.864571,49911900
12/3/2002,93.25,93.400002,92.349998,92.870003,68.929367,34407700
12/4/2002,91.769997,93.139999,91.43,92.449997,68.617645,64040800
12/5/2002,92.730003,92.800003,91.099998,91.43,67.860573,36724900
12/6/2002,90.120003,92.169998,89.980003,92.029999,68.305878,49824100
12/9/2002,91.07,91.459999,89.480003,89.5,66.428101,36789600
12/10/2002,90.019997,91.099998,89.760002,90.699997,67.318771,33319900
12/11/2002,90.419998,91.620003,90.160004,90.779999,67.378128,39201000
12/12/2002,91.199997,91.489998,90.199997,90.769997,67.37072,34465600
12/13/2002,89.910004,90.480003,89.269997,89.339996,66.309326,36862200
12/16/2002,89.82,91.790001,89.660004,91.650002,68.023849,37098400
12/17/2002,91.370003,91.739998,90.739998,90.849998,67.430084,32353900
12/18/2002,90.32,90.400002,89.330002,89.800003,66.650757,35612600
12/19/2002,89.349998,90.699997,88.599998,89.160004,66.175743,39264200
12/20/2002,89.199997,90.019997,89.099998,89.989998,67.12001,31176900
12/23/2002,89.589996,90.470001,89.309998,90.019997,67.14238,22599300
12/24/2002,89.589996,89.860001,89.25,89.349998,66.642647,10937000
12/26/2002,89.699997,90.610001,88.839996,89.389999,66.672485,17485600
12/27/2002,88.959999,89.290001,87.379997,87.379997,65.173294,22205700
12/30/2002,87.790001,88.470001,87.220001,88.110001,65.717812,29968000
12/31/2002,87.989998,88.43,87.110001,88.230003,65.807274,34036600
1/2/2003,88.849998,91.300003,88.540001,91.07,67.925545,44516300
1/3/2003,90.910004,91.379997,90.5,91.349998,68.134377,32222600
1/6/2003,91.239998,93.489998,91.169998,92.959999,69.33522,40984500
1/7/2003,92.900002,93.370003,92.199997,92.730003,69.163673,38640400
1/8/2003,92.199997,92.400002,91.050003,91.389999,68.1642,38702200
1/9/2003,91.82,93.18,91.410004,92.809998,69.223328,34804900
1/10/2003,91.949997,93.639999,91.800003,93.059998,69.409828,37768900
1/13/2003,93.540001,93.860001,92.440002,93.029999,69.387413,31649900
1/14/2003,92.690002,93.830002,92.410004,93.330002,69.61116,30733000
1/15/2003,93.540001,93.57,91.910004,92.400002,68.917534,33511800
1/16/2003,92.5,92.93,91.449997,92.019997,68.634094,44812100
1/17/2003,90.989998,92.300003,90.150002,90.660004,67.619751,35618300
1/21/2003,90.870003,90.919998,88.949997,89.25,66.568047,36826200
1/22/2003,88.769997,89.800003,88,88.169998,65.762535,42286500
1/23/2003,88.75,89.379997,87.949997,88.709999,66.165306,55919800
1/24/2003,88.589996,88.68,86.169998,86.379997,64.427437,68633900
1/27/2003,85.730003,86.800003,84.5,85.199997,63.547344,57884400
1/28/2003,85.629997,86.400002,85.129997,85.830002,64.01722,46929100
1/29/2003,85.419998,87.18,84.769997,86.480003,64.502052,53712200
1/30/2003,86.790001,86.879997,84.400002,84.43,62.973022,49845900
1/31/2003,84.150002,86.209999,84.150002,86.059998,64.188774,55317000
2/3/2003,86.139999,86.809998,85.919998,86.230003,64.315567,39696000
2/4/2003,85.309998,85.75,84.300003,85.379997,63.681572,43633400
2/5/2003,85.75,86.540001,84.480003,84.849998,63.286285,55270600
2/6/2003,84.370003,84.889999,83.650002,84.449997,62.987907,53638000
2/7/2003,84.910004,84.989998,82.970001,83.419998,62.219715,43165000
2/10/2003,83.459999,84.129997,82.650002,84.010002,62.659748,45455900
2/11/2003,84.370003,84.879997,82.830002,83.43,62.227158,46861000
2/12/2003,83.160004,83.620003,82.089996,82.099998,61.235142,35873600
2/13/2003,82.150002,82.660004,81,82.349998,61.421619,57934100
2/14/2003,82.370003,84.199997,81.82,84.150002,62.764145,59580900
2/18/2003,84.529999,85.800003,84.389999,85.629997,63.86805,39492700
2/19/2003,85.32,85.470001,84.279999,85.18,63.532394,31432000
2/20/2003,85.209999,85.419998,84.050003,84.330002,62.89843,29280100
2/21/2003,84.379997,85.739998,83.459999,85.18,63.532394,60955800
2/24/2003,84.93,85,83.589996,83.800003,62.503136,30628600
2/25/2003,82.949997,84.489998,82.220001,84.470001,63.00285,56770600
2/26/2003,84.019997,84.529999,83.080002,83.239998,62.085453,37787200
2/27/2003,83.699997,84.75,83.160004,84.339996,62.905891,51126000
2/28/2003,84.470001,85.230003,84.160004,84.900002,63.323566,43666800
3/3/2003,85.260002,85.779999,83.720001,84.089996,62.71944,42923100
3/4/2003,83.949997,84.010002,82.650002,82.75,61.719986,31440500
3/5/2003,82.610001,83.540001,82.360001,83.449997,62.242065,43974700
3/6/2003,82.870003,83.519997,82.470001,82.75,61.719986,41217700
3/7/2003,81.610001,83.989998,81.43,83.32,62.145126,63538000
3/10/2003,82.599998,82.860001,81.099998,81.32,60.653389,41014100
3/11/2003,81.480003,82,80.480003,80.519997,60.056732,48102700
3/12/2003,80.379997,81.099998,79.379997,81.059998,60.459473,62459800
3/13/2003,82.18,83.910004,81.529999,83.860001,62.547901,72117800
3/14/2003,84.199997,84.769997,83.349998,84.129997,62.749279,63951800
3/17/2003,83.459999,86.949997,83.220001,86.779999,64.725792,88217500
3/18/2003,87.150002,87.349998,86.279999,87.290001,65.106155,50792300
3/19/2003,87.279999,88.160004,86.68,87.959999,65.605911,49630800
3/20/2003,87.330002,88.589996,86.349998,88.150002,65.747635,67321600
3/21/2003,88.800003,89.879997,87.93,89.669998,67.150993,71165300
3/24/2003,88.019997,88.139999,86.349998,86.690002,64.919395,65398900
3/25/2003,86.739998,88.260002,86.440002,87.519997,65.540932,61040100
3/26/2003,87.559998,87.849998,86.800003,87.080002,65.211441,45740800
3/27/2003,86.400002,87.660004,85.989998,87.150002,65.263855,53120200
3/28/2003,86.470001,87.279999,86.25,86.709999,64.934341,32583000
